expr_idx,pl_idx,r_prec,dcg,idcg,ndcg,clicks
0,206,0.10138248847926268,4.119441808565828,8.264512206141088,0.4984494796323013,1
1,432,0.025,0.37588236447071793,2.0,0.18794118223535897,2
2,289,0.0,0.6624817570323084,2.6309297535714578,0.25180518641100047,5
3,808,0.34615384615384615,12.024314716555093,15.951968023188115,0.7537825238288026,1
4,555,0.109375,1.7473083475321842,5.254494511770457,0.33253595443254985,2
5,839,0.015625,0.3340705486109562,2.0,0.1670352743054781,4
6,385,0.14606741573033707,4.835781743425699,9.131765560174182,0.5295560548023376,1
7,580,0.390625,5.7718144856780835,9.755936908168279,0.5916207269488962,0
8,629,0.043478260869565216,1.0366725188269803,3.5616063116448506,0.29106881224843056,0
9,184,0.043478260869565216,0.8775603899619462,2.6309297535714578,0.33355523414134025,0
10,748,0.0,0.0,1.0,0.0,1
11,84,0.19148936170212766,3.259280162052438,7.3458110067001625,0.44369235188321987,2
12,974,0.0,0.0,1.0,0.0,1
13,656,0.010416666666666666,0.30753821743186394,2.0,0.15376910871593197,8
14,246,0.06707317073170732,2.2110050829931778,5.543559338088345,0.398842142412356,0
15,895,0.034782608695652174,1.4109874791908117,4.637999639320748,0.30422328350966754,1
16,781,0.0,0.7546995305664712,3.1309297535714578,0.24104645902885044,2
17,597,0.3950617283950617,7.332023500727045,11.71647845470553,0.6257873070881963,1
18,240,0.04878048780487805,0.7633207656574584,3.1309297535714578,0.24380002930015818,1
19,866,0.019230769230769232,0.2559580248098155,1.0,0.2559580248098155,1
20,188,0.06796116504854369,3.1624406847256212,6.355389973203988,0.4975997850736636,0
21,610,0.0851063829787234,2.3825066339398786,6.0927404381667944,0.391040231915203,3
22,10,0.037037037037037035,0.3798552156200694,2.0,0.1899276078100347,2
23,315,0.12560386473429952,5.023167020919862,9.131765560174182,0.550076213391537,1
24,505,0.17647058823529413,1.9216528363502272,4.953464516106477,0.387941173314528,1
25,100,0.06299212598425197,1.492859879594117,4.637999639320748,0.3218758076084611,3
26,55,0.16312056737588654,4.603696911469448,8.48557693559859,0.5425319865000662,1
27,928,0.17307692307692307,2.330048208270932,5.543559338088345,0.42031627446679987,1
28,538,0.09090909090909091,1.8863613056570396,5.254494511770457,0.3589995767302545,1
29,421,0.2518518518518518,6.384981796636488,10.756382537244269,0.5935993606148083,1
30,915,0.08108108108108109,1.1862757804609707,3.9484591188793923,0.30044018305491443,1
31,559,0.11428571428571428,1.2845216083394557,3.9484591188793923,0.32532225095039463,1
32,959,0.03,0.5184481491977908,2.6309297535714578,0.19705890987549296,3
33,511,0.1111111111111111,1.7702845290732583,4.953464516106477,0.3573831049595845,1
34,825,0.0658682634730539,2.305267433983288,5.543559338088345,0.41584608252398403,0
35,861,0.07142857142857142,1.404039159354485,3.9484591188793923,0.355591666795062,1
36,777,0.14285714285714285,4.169831374789279,8.264512206141088,0.5045465807033129,1
37,41,0.20238095238095238,3.411874507419629,7.3458110067001625,0.4644653264707785,1
38,675,0.04878048780487805,1.461053941694047,3.9484591188793923,0.37003142180403453,0
39,584,0.43564356435643564,8.58392237781089,12.64393979813129,0.6788961759434784,1
40,484,0.24242424242424243,4.830569537537906,6.0927404381667944,0.7928401983576614,0
41,126,0.05,1.1289785860269146,3.9484591188793923,0.28592890341165006,1
42,335,0.06451612903225806,1.119563133465817,3.9484591188793923,0.2835443143155953,1
43,384,0.022727272727272728,0.3775343128702535,2.0,0.18876715643512676,2
44,566,0.1452991452991453,6.121796589604353,7.105998540132031,0.8614970232586916,0
45,883,0.0,0.16370565544521565,1.0,0.16370565544521565,6
46,355,0.05232558139534884,2.98296028299873,4.953464516106477,0.6021967601260616,0
47,147,0.21052631578947367,4.699170521868169,6.0927404381667944,0.7712737100092306,0
48,744,0.1864406779661017,6.500344936237275,10.559820905011446,0.6155734074194726,1
49,263,0.12162162162162163,4.200524572781128,5.543559338088345,0.7577306053027021,0
50,868,0.06578947368421052,2.5038974919555663,5.254494511770457,0.4765249038412068,0
51,702,0.1875,2.7831920457306456,6.6113479980138035,0.4209719480152578,1
52,980,0.31724137931034485,9.028607254434597,13.007070295381268,0.6941307342392545,1
53,974,0.09803921568627451,1.7514423048206629,4.637999639320748,0.37762881436471346,1
54,794,0.058823529411764705,1.4003032451889972,4.304666305987414,0.3252989071978234,0
55,48,0.06363636363636363,1.4344752263362495,4.304666305987414,0.33323726495152944,1
56,714,0.0,0.0,1.0,0.0,1
57,966,0.06329113924050633,1.1852323924578418,3.5616063116448506,0.3327802931454454,0
58,454,0.07407407407407407,1.4765460845406286,4.304666305987414,0.3430105795858978,1
59,878,0.07476635514018691,1.9572841656592748,4.637999639320748,0.42201041782442356,1
60,256,0.1276595744680851,2.171849391490782,5.822502283739475,0.37300962466878107,4
61,873,0.17073170731707318,3.6454541129112754,6.355389973203988,0.5736003814528263,1
62,866,0.10344827586206896,1.2906764938627548,3.9484591188793923,0.32688105790216726,1
63,660,0.011363636363636364,0.19823986317056053,1.0,0.19823986317056053,3
64,231,0.037037037037037035,1.3981264485884786,4.637999639320748,0.3014503142120208,1
65,60,0.023809523809523808,0.24465054211822604,1.0,0.24465054211822604,1
66,332,0.13043478260869565,5.178191307808878,9.342075478031335,0.5542870339664697,1
67,82,0.033707865168539325,1.119950043658785,3.9484591188793923,0.28364230448880445,2
68,183,0.10377358490566038,2.0260655665287395,5.543559338088345,0.3654809920781714,1
69,375,0.2682926829268293,3.1332470708503526,6.355389973203988,0.49300626461333674,1
70,239,0.16666666666666666,2.5936183860173885,6.0927404381667944,0.4256899522208705,1
71,646,0.21052631578947367,3.312562786240324,4.953464516106477,0.6687365530669159,0
72,533,0.0,0.0,1.0,0.0,1
73,516,0.1111111111111111,3.4248308692146696,7.3458110067001625,0.4662291020134957,1
74,163,0.17857142857142858,2.534806412633497,6.0927404381667944,0.4160371573938539,1
75,356,0.0,0.3047860216336954,2.0,0.1523930108168477,9
76,951,0.10071942446043165,2.7357116424823698,6.355389973203988,0.4304553542767409,1
77,939,0.06756756756756757,0.9771231330829376,3.5616063116448506,0.27434900086744135,1
78,815,0.1206896551724138,1.5235730963288725,4.637999639320748,0.32849789021372267,2
79,111,0.20512820512820512,4.898756494133826,9.131765560174182,0.5364522842656492,1
80,308,0.05,1.0569703972204665,3.5616063116448506,0.2967678919943085,1
81,437,0.0,0.0,1.0,0.0,1
82,928,0.0,0.0,1.0,0.0,1
83,929,0.17142857142857143,3.010987144856248,5.254494511770457,0.5730307907090613,0
84,616,0.17346938775510204,3.2702649093898635,7.105998540132031,0.4602118746465576,1
85,296,0.03636363636363636,0.7282233710004107,3.1309297535714578,0.23259013402320025,2
86,224,0.10236220472440945,2.623498254494108,6.0927404381667944,0.43059412773597094,0
87,380,0.0,0.4971135862123496,2.6309297535714578,0.18894977546911826,4
88,431,0.04807692307692308,1.1039101181103286,3.5616063116448506,0.30994726017332097,0
89,986,0.0,0.0,1.0,0.0,1
90,637,0.20588235294117646,2.540275079043045,5.822502283739475,0.436285802091874,1
91,286,0.018518518518518517,0.35627174938321,2.0,0.178135874691605,3
92,284,0.0,0.0,1.0,0.0,1
93,376,0.07692307692307693,1.1028685661977382,3.5616063116448506,0.30965482136300526,1
94,662,0.034482758620689655,0.4233107380757458,2.0,0.2116553690378729,1
95,285,0.048,0.9750582399655366,3.9484591188793923,0.2469465203029041,5
96,774,0.045454545454545456,0.6780575144629838,2.6309297535714578,0.25772543472227954,1
97,863,0.058823529411764705,2.6608207037630702,6.0927404381667944,0.43671985221869514,1
98,350,0.13953488372093023,2.783576656202019,6.0927404381667944,0.4568677567100744,1
99,843,0.020202020202020204,0.31757388248462093,2.0,0.15878694124231046,6
