expr_idx,pl_idx,r_prec,dcg,idcg,ndcg,clicks
34,825,0.10179640718562874,3.4645865446794026,7.105998540132031,0.48755801526171294,0
35,861,0.08928571428571429,2.0794815396303337,4.304666305987414,0.48307612990534404,0
36,777,0.32142857142857145,4.2548364495709246,5.822502283739475,0.7307573689500171,0
37,41,0.13095238095238096,3.5743094855012636,6.6113479980138035,0.5406324832054017,0
38,675,0.10569105691056911,2.8737199524239427,6.0927404381667944,0.47166295390200436,0
39,584,0.2871287128712871,8.839640390481362,9.755936908168279,0.9060780603327051,0
40,484,0.2727272727272727,4.661227752195299,5.254494511770457,0.8870934666986146,0
41,126,0.075,0.8204236444310249,3.1309297535714578,0.2620383429219918,1
42,335,0.06451612903225806,1.175563066714944,3.9484591188793923,0.2977270452400123,2
43,384,0.045454545454545456,0.9875217797392745,3.5616063116448506,0.2772686516503866,1
44,566,0.1452991452991453,5.860778871100087,7.105998540132031,0.8247649979099478,0
45,883,0.0,0.19342640361727081,1.0,0.19342640361727081,3
46,355,0.046511627906976744,1.7333523490627882,4.637999639320748,0.3737284355021304,0
47,147,0.21052631578947367,4.113310452373443,6.6113479980138035,0.6221591199872059,0
48,744,0.1807909604519774,8.614125184824681,10.361581041840884,0.8313523920760898,0
49,263,0.06756756756756757,2.287844746694823,3.9484591188793923,0.5794272342229881,0
50,868,0.046052631578947366,2.515803898498121,4.304666305987414,0.5844364509738786,0
51,702,0.225,6.613735239470568,7.5812199200668005,0.8723840370287388,0
52,980,0.32413793103448274,12.622280228461346,13.18710162203796,0.9571686478374672,0
53,974,0.0784313725490196,1.7365480814452177,3.5616063116448506,0.4875744058986774,0
54,794,0.14285714285714285,4.10077341549191,7.105998540132031,0.5770861607038434,0
55,48,0.12727272727272726,3.1044932625087776,6.355389973203988,0.4884819461273259,0
56,714,0.0,0.0,1.0,0.0,10
57,966,0.012658227848101266,1.0,1.0,1.0,0
58,454,0.25925925925925924,3.0040513784056824,4.953464516106477,0.6064546074041381,0
59,878,0.12149532710280374,7.93781384899273,6.0927404381667944,1.3028314482704415,0
60,256,0.09574468085106383,1.6854967655181585,4.953464516106477,0.34026624396675664,0
61,873,0.21951219512195122,5.069795960447708,7.3458110067001625,0.6901615023614838,0
62,866,0.06896551724137931,1.7373299548525658,3.1309297535714578,0.5548926649889829,0
63,660,0.022727272727272728,0.37727415016405436,2.0,0.18863707508202718,3
64,231,0.037037037037037035,0.6278868707927077,2.6309297535714578,0.23865588579108138,0
65,60,0.07142857142857142,1.19317336293303,3.1309297535714578,0.3810923453558722,0
66,332,0.14009661835748793,7.647651993053998,9.755936908168279,0.7838972376554534,0
67,82,0.0449438202247191,1.4579365070703392,4.637999639320748,0.314345972498579,1
68,183,0.07547169811320754,2.267251759892233,4.637999639320748,0.4888425908166479,0
69,375,0.2682926829268293,5.67783269617993,6.0927404381667944,0.931901293646492,0
70,239,0.16666666666666666,4.0842085450312835,6.355389973203988,0.6426369683451986,0
71,646,0.21052631578947367,3.198384241496409,5.822502283739475,0.549314381623954,0
72,533,0.0,0.0,1.0,0.0,10
73,516,0.12345679012345678,5.054437565863002,7.81259813322656,0.6469598819330986,0
74,163,0.39285714285714285,4.074450094014097,6.0927404381667944,0.6687384987698626,0
75,356,0.0,0.0,1.0,0.0,10
76,951,0.17266187050359713,4.2769870524216165,8.703681227584124,0.4913997813783419,1
77,939,0.08108108108108109,1.0797542468301236,3.9484591188793923,0.27346218216299206,2
