r_precision,ndcg,clicks,rr,recall
0.15282523108636928,0.49168468291830786,2.625,0.4552925136882908,0.4024993839438538
0.15421506515973976,0.5101901066692421,1.474,0.47201995595163015,0.38429262958049565
0.15359050840345254,0.5022224765458178,1.361,0.4535911582168769,0.41426784844888703
0.16148465924941782,0.5087300740262027,1.676,0.44877092102362787,0.4260088346023399
0.18003580935172095,0.5869359350899163,0.946,0.5089117735190138,0.3672929669479299
0.01252534660001476,0.14790941415071396,22.525,0.023922053773187107,0.037870686740489524
0.1356065837937767,0.49401148115139804,2.187,0.35681753734402216,0.3625673970735461
0.00876688569443719,0.13050367127716472,23.469,0.02517538271135987,0.03201964938758869
0.10593523780250826,0.368567265425046,7.214,0.3370985143745842,0.3439857941354103
