r_precision,ndcg,clicks,rr,recall
0.0,0.0,50,0,0.0
0.0,0.1132538393336372,45,0.002197802197802198,0.013157894736842105
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.1138351243484765,44,0.0022675736961451248,0.013157894736842105
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.156861774859441,8,0.012048192771084338,0.013157894736842105
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.1572932473495469,8,0.012195121951219513,0.012987012987012988
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.11990623328406573,32,0.0030864197530864196,0.012987012987012988
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.11312446918946888,44,0.0022522522522522522,0.02564102564102564
0.0,0.0,50,0,0.0
0.01282051282051282,0.16104477175644444,7,0.013513513513513514,0.01282051282051282
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.01282051282051282,0.1602354821217522,3,0.02702702702702703,0.02564102564102564
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.11470946516827192,42,0.0023752969121140144,0.01282051282051282
0.0,0.0,50,0,0.0
0.0,0.1221765705773933,29,0.003436426116838488,0.01282051282051282
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.13420637061430538,17,0.005714285714285714,0.012658227848101266
0.0,0.13480990596580797,17,0.005847953216374269,0.012658227848101266
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.12166680820699004,29,0.003355704697986577,0.012658227848101266
0.0,0.0,50,0,0.0
0.0,0.13559249537698637,16,0.006024096385542169,0.02531645569620253
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.13355146154870715,15,0.006622516556291391,0.025
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.13947147282556493,14,0.006944444444444444,0.0125
