r_precision,ndcg,clicks,rr,recall
0.02,0.30881941111971406,0,0.25,0.06
0.02,0.19342640361727081,3,0.027777777777777776,0.02
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.02,0.21010969344315733,2,0.047619047619047616,0.08
0.0,0.0,50,0,0.0
0.0,0.14581551052860536,11,0.008620689655172414,0.02
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.1206269875212659,31,0.003194888178913738,0.02
0.0,0.122400144410562,28,0.003472222222222222,0.02
0.0,0.14136576657179273,21,0.004545454545454545,0.06
0.04,0.27224918056571773,1,0.08333333333333333,0.16
0.0,0.16282717334143723,11,0.008620689655172414,0.08
0.0,0.11958920493819603,25,0.00390625,0.04
0.0,0.13450571694798438,17,0.005780346820809248,0.02
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.02,0.17739029070174403,4,0.02040816326530612,0.06
0.04,0.34826401069432406,0,0.3333333333333333,0.14
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.11737590318674407,36,0.0027247956403269754,0.0196078431372549
0.0,0.1459927442043451,8,0.011111111111111112,0.058823529411764705
0.0,0.0,50,0,0.0
0.0,0.12447993835362813,26,0.003816793893129771,0.0196078431372549
0.0,0.0,50,0,0.0
0.0,0.1230617591732662,17,0.00558659217877095,0.0392156862745098
0.0196078431372549,0.22106472945750374,2,0.043478260869565216,0.0196078431372549
0.0,0.0,50,0,0.0
0.0,0.13142582382389367,16,0.006024096385542169,0.0392156862745098
0.0,0.0,50,0,0.0
0.0,0.1515171524096389,9,0.010309278350515464,0.0196078431372549
0.0,0.14308844150498737,12,0.007874015748031496,0.0196078431372549
0.0,0.0,50,0,0.0
0.0,0.13726078121135893,15,0.00641025641025641,0.0196078431372549
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0196078431372549,0.18428883314870617,4,0.023255813953488372,0.0196078431372549
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0196078431372549,0.17088276092139837,2,0.03333333333333333,0.0392156862745098
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.019230769230769232,0.22015006175034404,3,0.03225806451612903,0.09615384615384616
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.15859522081888716,6,0.014285714285714285,0.038461538461538464
0.0,0.0,50,0,0.0
0.0,0.14217828215101067,13,0.007633587786259542,0.019230769230769232
0.019230769230769232,0.29169885192804806,0,0.14285714285714285,0.17307692307692307
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.12056006299427562,31,0.0031847133757961785,0.019230769230769232
0.019230769230769232,0.20801459767650948,2,0.03571428571428571,0.019230769230769232
0.0,0.11238675755208359,47,0.0020964360587002098,0.019230769230769232
0.0,0.1128135153843841,46,0.002145922746781116,0.019230769230769232
0.018867924528301886,0.19657745140214086,4,0.020833333333333332,0.07547169811320754
0.0,0.12265489780836433,19,0.005,0.03773584905660377
0.0,0.15817959093978226,7,0.0125,0.018867924528301886
0.09433962264150944,0.43366964191806384,0,0.3333333333333333,0.2830188679245283
0.0,0.1285530656268865,45,0.002173913043478261,0.05660377358490566
0.0,0.14746305199023912,10,0.00909090909090909,0.018867924528301886
0.018867924528301886,0.15119155753917374,5,0.0196078431372549,0.03773584905660377
0.0,0.1125791044898335,47,0.00211864406779661,0.018867924528301886
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.09433962264150944,0.3396740209284085,0,0.125,0.18867924528301888
0.05660377358490566,0.33309290265992825,0,0.2,0.11320754716981132
0.0,0.2069520949458236,8,0.012048192771084338,0.1111111111111111
0.0,0.18120776346806525,6,0.014285714285714285,0.05555555555555555
0.018518518518518517,0.2456282220467227,1,0.09090909090909091,0.12962962962962962
0.0,0.14260429193602392,12,0.008264462809917356,0.037037037037037035
0.0,0.0,50,0,0.0
0.0,0.18885034526747432,18,0.005291005291005291,0.1111111111111111
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.018518518518518517,0.21258606784145462,0,0.1,0.037037037037037035
0.0,0.13291576594181265,18,0.005434782608695652,0.018518518518518517
0.037037037037037035,0.23271808243799222,2,0.045454545454545456,0.1111111111111111
0.0,0.12286249492967752,23,0.0041841004184100415,0.037037037037037035
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.0,0.14308844150498737,12,0.007874015748031496,0.018518518518518517
0.0,0.0,50,0,0.0
0.0,0.0,50,0,0.0
0.05454545454545454,0.3084835382116741,0,0.125,0.05454545454545454
0.0,0.0,50,0,0.0
0.01818181818181818,0.1447800517694571,5,0.019230769230769232,0.03636363636363636
0.0,0.14186552915628767,12,0.007874015748031496,0.05454545454545454
0.01818181818181818,0.22594436069695353,2,0.037037037037037035,0.10909090909090909
0.0,0.0,50,0,0.0
