r_precision,ndcg,clicks,rr,recall
0.22240581982652396,0.615077731603106,0.649,0.5355647342417819,0.8739442637790253
0.22386024959871131,0.6358130244880695,0.427,0.5588399116632777,0.8700670299576153
0.27391739960582684,0.6620029215387244,0.324,0.5728888841546723,0.9462643334428659
0.2764345291371648,0.6668553492673467,0.348,0.562238576725596,0.9501322646690017
0.3180526730279244,0.7355492510232504,0.343,0.6091844848389586,0.8850068709080865
0.012564417385533466,0.14819728186143258,22.453,0.023804310784293063,0.03778401908022624
0.2801150281483319,0.6874379802973168,0.701,0.5080543926804285,0.9274633931761123
0.008762604121465886,0.13090303471823123,23.426,0.025239772060457976,0.032135641224553854
0.13935436328027867,0.4245291768780891,4.065,0.38537440125488914,0.5320441266777546
