expr_idx,pl_idx,r_prec,dcg,idcg,ndcg,clicks
0,206,0.14746543778801843,7.164629418755896,10.361581041840884,0.6914610221957977,0
1,432,0.05,0.5457904880313613,2.6309297535714578,0.20745156243356813,3
2,289,0.03125,0.39946292485399426,2.0,0.19973146242699713,1
3,808,0.3516483516483517,15.32669561505119,16.11863468985478,0.9508681045236391,0
4,555,0.15625,3.7595507983507535,6.6113479980138035,0.5686511736305828,0
5,839,0.03125,0.836776586031892,2.0,0.418388293015946,0
6,385,0.25842696629213485,10.765982108346464,13.007070295381268,0.8277023083491291,0
7,580,0.28125,6.103190175990351,9.755936908168279,0.6255872945304084,0
8,629,0.0,1.6213922049823677,4.953464516106477,0.32732488538280974,2
9,184,0.043478260869565216,0.519259923876235,2.0,0.2596299619381175,0
10,748,0.0,0.0,1.0,0.0,10
11,84,0.24468085106382978,5.636940538759162,8.703681227584124,0.6476501598995031,0
12,974,0.0,0.1854490234153689,1.0,0.1854490234153689,4
13,656,0.010416666666666666,0.1754250635819545,1.0,0.1754250635819545,5
14,246,0.15853658536585366,6.556328999766424,9.131765560174182,0.7179694831807932,0
15,895,0.07391304347826087,6.577860406653193,7.105998540132031,0.9256771401660006,0
16,781,0.047619047619047616,1.1088277771518027,3.9484591188793923,0.2808254419679791,1
17,597,0.5308641975308642,10.894917935690474,13.366153853789003,0.8151124141521093,0
18,240,0.024390243902439025,0.7227146475419377,3.1309297535714578,0.23083068111558097,2
19,866,0.019230769230769232,0.40466332329029187,2.0,0.20233166164514593,1
20,188,0.22330097087378642,9.856632588266079,13.007070295381268,0.7577903681942973,0
21,610,0.10638297872340426,1.8819342836938135,4.953464516106477,0.37992283533567167,0
22,10,0.07407407407407407,0.9570436941771556,3.5616063116448506,0.2687112528546609,1
23,315,0.178743961352657,8.054760671843349,11.336726682761888,0.7105014434273212,0
24,505,0.2647058823529412,3.783372898212088,7.3458110067001625,0.5150381482400308,0
25,100,0.07086614173228346,1.8451302588182619,4.953464516106477,0.3724928790382396,0
26,55,0.20567375886524822,8.115338513303543,9.755936908168279,0.831835895382726,0
27,928,0.17307692307692307,4.118871340979319,7.105998540132031,0.5796330125481266,0
